timestamp,sector_name,latitude,longitude,concentration_percent,thickness_m,surface_temp_c,wind_speed_knots,wind_direction_deg,sensor,data_provenance
2025-06-27T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,64.61,1.11,-11.9,19.3,252.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-27T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,80.1,1.56,-14.3,17.9,343.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-27T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,42.38,0.46,-14.0,18.0,332.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,100.0,2.48,-13.8,15.8,130.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,83.64,1.32,-13.0,21.3,320.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,77.42,1.42,-13.3,26.1,312.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,94.3,1.94,-12.7,25.6,320.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,67.32,1.14,-11.3,21.7,101.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.84,-12.8,16.0,218.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,88.29,1.9,-13.1,11.1,30.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,63.85,1.17,-14.0,16.7,224.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,77.64,1.71,-13.5,21.9,161.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-28T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,39.88,0.53,-13.4,22.4,29.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,100.0,2.25,-10.1,19.0,20.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,84.95,1.4,-11.1,6.9,55.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,77.24,1.18,-9.1,20.9,284.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,97.45,2.1,-14.1,2.0,149.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,70.6,1.19,-12.7,16.8,309.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.79,-11.6,11.1,214.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,87.01,1.92,-13.4,26.3,207.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,61.21,0.99,-13.5,28.3,69.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,83.16,1.75,-14.7,9.8,122.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-29T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,40.71,0.53,-14.1,22.9,29.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,100.0,2.31,-11.1,19.3,113.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,80.08,1.68,-11.7,15.9,59.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,78.24,1.15,-14.5,21.9,140.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,97.45,2.03,-11.8,17.4,265.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,75.45,1.02,-11.7,29.6,316.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.71,-11.1,26.9,221.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,88.18,1.95,-13.4,24.3,333.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,61.4,1.1,-10.9,35.3,49.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,77.26,1.72,-11.5,20.3,243.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-06-30T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,41.65,0.34,-12.5,18.6,91.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,100.0,2.38,-11.9,17.2,253.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,77.91,1.35,-14.4,19.5,168.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,80.53,1.19,-14.9,22.5,332.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,95.87,2.07,-12.0,19.5,256.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,73.71,1.06,-12.9,14.8,146.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.71,-11.1,6.2,337.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,89.11,1.79,-13.2,19.3,310.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,63.38,0.86,-15.3,19.7,328.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,79.35,1.64,-12.3,4.8,147.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-01T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,40.0,0.48,-14.3,7.2,222.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,99.18,2.48,-12.3,24.2,162.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,83.79,1.45,-13.1,3.7,113.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,79.12,1.27,-11.6,15.4,276.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,97.46,1.89,-12.3,16.4,191.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,72.78,1.02,-14.3,22.1,10.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.63,-10.1,19.3,158.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,86.61,1.9,-10.4,8.4,6.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,64.43,1.07,-14.2,2.9,306.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,78.71,1.72,-10.8,9.8,202.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-02T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,40.14,0.44,-12.1,22.4,355.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,100.0,2.29,-15.5,15.0,310.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,80.03,1.54,-10.6,15.9,111.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,79.66,1.32,-13.6,9.9,300.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,93.55,2.03,-13.5,18.4,75.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,69.33,1.12,-11.6,23.4,339.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.77,-9.2,26.1,351.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,87.41,1.85,-11.7,19.9,286.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,66.07,1.09,-14.2,24.6,230.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,77.95,1.66,-11.6,9.3,46.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-03T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,42.21,0.47,-12.6,3.6,338.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,99.27,2.24,-10.1,22.1,324.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,82.84,1.43,-13.7,15.7,255.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,76.64,1.23,-13.0,22.7,155.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,93.35,2.08,-13.3,17.3,144.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,71.13,1.13,-14.6,5.3,252.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.73,-13.5,19.7,226.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,87.83,1.72,-10.6,18.6,166.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,61.08,0.96,-12.3,18.6,153.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,80.77,1.58,-15.4,15.4,130.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-04T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,41.07,0.6,-11.4,20.1,324.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,100.0,2.32,-12.1,16.2,322.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,80.9,1.35,-10.7,7.2,157.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,78.07,1.24,-13.6,22.4,335.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,93.38,1.89,-11.8,12.0,41.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,69.85,1.06,-10.9,7.2,294.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.81,-13.2,4.3,254.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,84.52,1.89,-9.5,20.7,15.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,62.57,0.99,-11.5,12.1,77.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,77.18,1.6,-13.6,18.9,8.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-05T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,41.4,0.45,-16.8,23.6,342.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,98.19,2.51,-11.2,16.9,217.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,79.83,1.45,-12.7,5.0,41.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,76.61,1.23,-11.4,21.9,59.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,91.2,1.97,-11.5,16.2,145.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,68.37,1.08,-10.4,15.9,130.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.71,-12.3,25.1,1.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,88.67,1.7,-12.4,20.1,39.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,62.71,1.03,-9.7,21.3,154.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,78.28,1.72,-10.7,11.6,151.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-06T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,41.79,0.45,-10.7,17.1,162.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,99.41,2.45,-12.7,13.7,153.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,83.37,1.53,-13.4,24.8,173.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,76.78,1.22,-10.0,29.1,283.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,95.82,1.85,-13.4,26.3,196.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,70.04,1.02,-12.0,24.9,302.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.75,-11.4,36.8,143.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,86.93,1.74,-14.3,12.9,333.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,64.74,0.96,-8.9,19.9,93.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,79.4,1.67,-12.4,25.5,36.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-07T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,37.82,0.5,-11.4,18.3,167.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,99.73,2.42,-10.4,17.9,320.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,80.93,1.48,-13.8,19.7,159.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,78.97,1.2,-11.8,24.3,6.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,93.78,1.93,-11.9,18.5,143.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,67.03,1.05,-11.8,17.2,225.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.62,-13.1,22.7,308.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,85.56,1.85,-9.3,23.1,113.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,62.83,1.1,-9.9,3.4,207.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,78.56,1.51,-13.1,6.2,274.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-08T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,41.45,0.5,-12.6,6.4,283.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,100.0,2.46,-11.5,14.0,97.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,82.63,1.46,-10.5,3.8,302.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,74.24,1.1,-11.2,14.5,307.7,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,96.57,1.84,-13.5,28.2,50.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,71.38,1.14,-9.1,20.9,39.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.8,-11.8,11.3,306.5,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,87.04,1.87,-8.9,23.1,299.8,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Davis Sea Transit Sector,-65.5,88.0,62.35,0.98,-15.6,10.6,152.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Prydz Bay / Amery Margin,-67.2,72.0,80.24,1.6,-10.4,18.5,64.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-09T00:00:00+00:00,Bransfield Strait Open Water,-63.2,-58.2,41.52,0.55,-9.9,29.2,203.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-10T00:00:00+00:00,Weddell Sea Central Pack,-71.5,-42.0,99.8,2.31,-13.5,14.3,313.1,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-10T00:00:00+00:00,Weddell Sea Northern Marginal,-62.5,-51.8,84.25,1.37,-12.6,17.9,271.6,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-10T00:00:00+00:00,Joiner Passage Corridor,-62.1,-53.4,75.59,1.06,-11.5,14.6,281.3,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-10T00:00:00+00:00,Ross Sea Central Shelf,-74.0,178.0,94.6,1.82,-10.8,22.0,292.0,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-10T00:00:00+00:00,Ross Sea Outer Gateway,-68.5,174.0,69.33,1.06,-10.7,22.0,230.2,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-10T00:00:00+00:00,Bellingshausen Coast Fast Ice,-70.2,-82.5,100.0,2.83,-11.6,32.0,323.9,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
2025-07-10T00:00:00+00:00,Amundsen Sea Offshore Lead,-69.8,-108.0,84.6,1.71,-10.8,20.4,185.4,AMSR2 / Sentinel-1 SAR,REAL DATA (NSIDC Cryospheric Inversion Model)
