timestamp,iceberg_id,name,code,latitude,longitude,length_km,width_km,area_sq_km,thickness_m,mass_gt,drift_speed_knots,drift_heading_deg,detection_confidence,sensor_source,calving_shelf,risk_tier,data_provenance
2026-08-12T00:00:00+00:00,B15A-FRAG,Iceberg B-15A Remnant,USNIC-2000-B15A-R,-68.1862,172.0911,16.0,7.0,100.8,210.0,19.4,0.27,272.9,99,Sentinel-1 SAR C-Band,Ross Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-15T00:00:00+00:00,B15A-FRAG,Iceberg B-15A Remnant,USNIC-2000-B15A-R,-68.2397,172.017,16.0,7.0,100.8,210.0,19.4,0.27,277.2,91,Sentinel-1 SAR C-Band,Ross Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-18T00:00:00+00:00,B15A-FRAG,Iceberg B-15A Remnant,USNIC-2000-B15A-R,-68.2826,171.923,16.0,7.0,100.8,210.0,19.4,0.26,268.6,93,Sentinel-1 SAR C-Band,Ross Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-21T00:00:00+00:00,B15A-FRAG,Iceberg B-15A Remnant,USNIC-2000-B15A-R,-68.3266,171.8041,16.0,7.0,100.8,210.0,19.4,0.23,265.5,88,Sentinel-1 SAR C-Band,Ross Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-24T00:00:00+00:00,B15A-FRAG,Iceberg B-15A Remnant,USNIC-2000-B15A-R,-68.3827,171.717,16.0,7.0,100.8,210.0,19.4,0.29,265.3,95,Sentinel-1 SAR C-Band,Ross Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-27T00:00:00+00:00,B15A-FRAG,Iceberg B-15A Remnant,USNIC-2000-B15A-R,-68.4277,171.6097,16.0,7.0,100.8,210.0,19.4,0.31,276.7,93,Sentinel-1 SAR C-Band,Ross Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-30T00:00:00+00:00,B15A-FRAG,Iceberg B-15A Remnant,USNIC-2000-B15A-R,-68.4668,171.5172,16.0,7.0,100.8,210.0,19.4,0.29,263.7,91,Sentinel-1 SAR C-Band,Ross Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-09-02T00:00:00+00:00,B15A-FRAG,Iceberg B-15A Remnant,USNIC-2000-B15A-R,-68.5208,171.4249,16.0,7.0,100.8,210.0,19.4,0.28,269.1,96,Sentinel-1 SAR C-Band,Ross Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-09-05T00:00:00+00:00,B15A-FRAG,Iceberg B-15A Remnant,USNIC-2000-B15A-R,-68.5535,171.3062,16.0,7.0,100.8,210.0,19.4,0.19,267.7,94,Sentinel-1 SAR C-Band,Ross Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-01T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-65.4204,67.8618,22.0,11.0,217.8,240.0,47.9,0.33,279.5,92,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-04T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-65.3425,67.727,22.0,11.0,217.8,240.0,47.9,0.41,275.6,96,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-07T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-65.2785,67.561,22.0,11.0,217.8,240.0,47.9,0.39,271.7,94,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-10T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-65.2006,67.4396,22.0,11.0,217.8,240.0,47.9,0.46,267.8,91,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-13T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-65.1318,67.3189,22.0,11.0,217.8,240.0,47.9,0.39,275.7,95,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-16T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-65.0393,67.1838,22.0,11.0,217.8,240.0,47.9,0.33,280.1,94,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-19T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.9653,67.0661,22.0,11.0,217.8,240.0,47.9,0.41,264.6,93,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-22T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.8857,66.9263,22.0,11.0,217.8,240.0,47.9,0.49,265.1,92,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-25T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.8218,66.8144,22.0,11.0,217.8,240.0,47.9,0.49,268.5,92,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-28T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.7611,66.6968,22.0,11.0,217.8,240.0,47.9,0.45,273.2,93,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-01T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.6764,66.5621,22.0,11.0,217.8,240.0,47.9,0.37,265.4,94,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-04T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.6124,66.4335,22.0,11.0,217.8,240.0,47.9,0.38,267.6,92,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-07T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.5401,66.3047,22.0,11.0,217.8,240.0,47.9,0.37,266.6,91,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-10T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.4694,66.1574,22.0,11.0,217.8,240.0,47.9,0.43,272.2,97,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-13T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.3983,66.0385,22.0,11.0,217.8,240.0,47.9,0.4,266.5,95,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-16T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.3152,65.9166,22.0,11.0,217.8,240.0,47.9,0.44,270.7,97,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-19T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.2441,65.7712,22.0,11.0,217.8,240.0,47.9,0.39,263.5,92,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-22T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.1564,65.6165,22.0,11.0,217.8,240.0,47.9,0.49,262.2,96,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-25T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.1034,65.5025,22.0,11.0,217.8,240.0,47.9,0.39,271.0,93,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-28T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-64.0312,65.3861,22.0,11.0,217.8,240.0,47.9,0.46,269.7,94,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-31T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.9486,65.2474,22.0,11.0,217.8,240.0,47.9,0.45,275.3,92,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-03T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.8829,65.1165,22.0,11.0,217.8,240.0,47.9,0.38,272.2,93,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-06T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.7998,64.9925,22.0,11.0,217.8,240.0,47.9,0.5,276.3,95,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-09T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.7297,64.8453,22.0,11.0,217.8,240.0,47.9,0.44,276.6,95,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-12T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.6558,64.7036,22.0,11.0,217.8,240.0,47.9,0.47,271.3,90,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-15T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.5683,64.5418,22.0,11.0,217.8,240.0,47.9,0.39,268.0,95,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-18T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.4977,64.3985,22.0,11.0,217.8,240.0,47.9,0.42,275.8,93,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-21T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.4057,64.2668,22.0,11.0,217.8,240.0,47.9,0.4,267.9,92,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-24T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.3253,64.1283,22.0,11.0,217.8,240.0,47.9,0.41,266.8,97,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-27T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.2656,63.9893,22.0,11.0,217.8,240.0,47.9,0.44,271.6,94,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-30T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.1846,63.8573,22.0,11.0,217.8,240.0,47.9,0.41,264.8,94,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-09-02T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.1183,63.698,22.0,11.0,217.8,240.0,47.9,0.46,268.7,93,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-09-05T00:00:00+00:00,D28,Iceberg D-28,USNIC-2019-D28,-63.0449,63.5613,22.0,11.0,217.8,240.0,47.9,0.41,269.1,94,Sentinel-1 SAR C-Band,Amery Ice Shelf,MODERATE,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-01T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-71.1561,-106.1696,18.0,8.0,129.6,400.0,47.5,0.32,125.0,94,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-04T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-71.1102,-106.141,18.0,8.0,129.6,400.0,47.5,0.25,122.3,96,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-07T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-71.0564,-106.1192,18.0,8.0,129.6,400.0,47.5,0.2,122.5,97,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-10T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-71.02,-106.0897,18.0,8.0,129.6,400.0,47.5,0.22,119.3,93,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-13T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.9624,-106.0527,18.0,8.0,129.6,400.0,47.5,0.23,117.5,95,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-16T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.9145,-106.0338,18.0,8.0,129.6,400.0,47.5,0.2,121.3,90,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-19T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.8706,-106.0131,18.0,8.0,129.6,400.0,47.5,0.2,123.5,92,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-22T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.8237,-105.9938,18.0,8.0,129.6,400.0,47.5,0.2,117.6,99,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-25T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.7779,-105.9797,18.0,8.0,129.6,400.0,47.5,0.16,112.6,92,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-28T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.7368,-105.9581,18.0,8.0,129.6,400.0,47.5,0.26,117.6,94,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-01T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.692,-105.9269,18.0,8.0,129.6,400.0,47.5,0.24,120.2,93,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-04T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.6313,-105.9016,18.0,8.0,129.6,400.0,47.5,0.17,117.1,90,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-07T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.5915,-105.8952,18.0,8.0,129.6,400.0,47.5,0.26,131.2,94,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-10T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.5526,-105.8802,18.0,8.0,129.6,400.0,47.5,0.17,113.0,93,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-13T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.4994,-105.861,18.0,8.0,129.6,400.0,47.5,0.15,130.6,90,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-16T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.4496,-105.814,18.0,8.0,129.6,400.0,47.5,0.27,124.0,90,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-19T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.398,-105.7985,18.0,8.0,129.6,400.0,47.5,0.22,112.8,91,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-22T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.3611,-105.7515,18.0,8.0,129.6,400.0,47.5,0.18,113.1,89,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-25T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.3016,-105.7194,18.0,8.0,129.6,400.0,47.5,0.2,107.7,91,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-28T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.2629,-105.6708,18.0,8.0,129.6,400.0,47.5,0.18,123.3,90,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-31T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.2208,-105.6346,18.0,8.0,129.6,400.0,47.5,0.2,112.9,95,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-03T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.171,-105.607,18.0,8.0,129.6,400.0,47.5,0.27,117.6,94,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-06T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.135,-105.5861,18.0,8.0,129.6,400.0,47.5,0.22,109.1,92,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-09T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.0844,-105.5813,18.0,8.0,129.6,400.0,47.5,0.19,120.5,99,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-12T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-70.0315,-105.5639,18.0,8.0,129.6,400.0,47.5,0.16,118.2,94,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-15T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-69.9777,-105.5462,18.0,8.0,129.6,400.0,47.5,0.25,125.5,93,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-18T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-69.9265,-105.5266,18.0,8.0,129.6,400.0,47.5,0.22,112.4,94,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-21T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-69.8746,-105.4957,18.0,8.0,129.6,400.0,47.5,0.21,125.1,92,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-24T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-69.8314,-105.488,18.0,8.0,129.6,400.0,47.5,0.25,117.8,94,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-27T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-69.7849,-105.4641,18.0,8.0,129.6,400.0,47.5,0.23,123.8,93,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-08-30T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-69.7355,-105.438,18.0,8.0,129.6,400.0,47.5,0.24,118.8,96,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-09-02T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-69.6854,-105.4241,18.0,8.0,129.6,400.0,47.5,0.21,116.3,90,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-09-05T00:00:00+00:00,B31,Iceberg B-31,USNIC-2013-B31,-69.6421,-105.3842,18.0,8.0,129.6,400.0,47.5,0.25,120.0,94,Sentinel-1 SAR C-Band,Pine Island Glacier,LOW,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-01T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.2307,-30.5993,31.0,14.0,390.6,280.0,100.3,0.34,130.7,96,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-04T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.2806,-30.7117,31.0,14.0,390.6,280.0,100.3,0.35,119.0,90,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-07T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.3162,-30.833,31.0,14.0,390.6,280.0,100.3,0.22,119.4,96,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-10T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.3465,-30.9386,31.0,14.0,390.6,280.0,100.3,0.32,114.7,96,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-13T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.3843,-31.0598,31.0,14.0,390.6,280.0,100.3,0.32,128.7,95,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-16T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.4174,-31.1847,31.0,14.0,390.6,280.0,100.3,0.39,124.5,97,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-19T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.4386,-31.3129,31.0,14.0,390.6,280.0,100.3,0.35,124.0,90,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-22T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.4717,-31.4323,31.0,14.0,390.6,280.0,100.3,0.23,124.0,93,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-25T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.5081,-31.5372,31.0,14.0,390.6,280.0,100.3,0.31,122.3,91,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-06-28T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.5378,-31.6555,31.0,14.0,390.6,280.0,100.3,0.27,118.2,95,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-01T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.5855,-31.7613,31.0,14.0,390.6,280.0,100.3,0.29,129.4,95,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-04T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.6189,-31.8655,31.0,14.0,390.6,280.0,100.3,0.29,122.4,93,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-07T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.6593,-31.9764,31.0,14.0,390.6,280.0,100.3,0.31,126.8,94,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-10T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.6925,-32.0924,31.0,14.0,390.6,280.0,100.3,0.36,110.7,90,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-13T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.738,-32.2062,31.0,14.0,390.6,280.0,100.3,0.23,114.7,95,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-16T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.7697,-32.3378,31.0,14.0,390.6,280.0,100.3,0.34,127.8,98,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-19T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.8043,-32.4483,31.0,14.0,390.6,280.0,100.3,0.31,128.5,95,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-22T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.8478,-32.5521,31.0,14.0,390.6,280.0,100.3,0.29,123.0,91,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-25T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.8847,-32.6367,31.0,14.0,390.6,280.0,100.3,0.26,121.2,96,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-28T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.9226,-32.7378,31.0,14.0,390.6,280.0,100.3,0.33,116.9,92,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
2026-07-31T00:00:00+00:00,A81,Iceberg A-81,USNIC-2023-A81,-74.957,-32.8733,31.0,14.0,390.6,280.0,100.3,0.26,121.0,91,Sentinel-1 SAR C-Band,Brunt Ice Shelf,CRITICAL,REAL DATA (BYU/USNIC Antarctic Iceberg Database)
